CODIGO|NOME|ESTADO
3549|QUITANDINHA|PR
3550|QUITERIANOPOLIS|CE
3551|QUIXABA|PB
3552|QUIXABEIRA|BA
3553|DEPARTAMENTO MUNICIPAL DE TRANSITO DE QUIXADA|CE
3554|QUIXELO|CE
3555|AUTARQUIA DE TRANSITO E TRANSPORTE RODOVIÁRIO E URBANO DE QUIXERAMOBIM|CE
3556|QUIXERE|CE
3557|RAFAEL FERNANDES|RN
3558|RAFAEL GODEIRO|RN
3559|RAFAEL JAMBEIRO|BA
3560|RAFARD|SP
3561|RANCHARIA|SP
3562|RANCHO ALEGRE|PR
3563|RANCHO ALEGRE D'OESTE|PR
3564|RANCHO QUEIMADO|SC
3565|RAPOSOS|MG
3566|RAUL SOARES|MG
3567|REALEZA|PR
3568|REBOUCAS|PR
3569|RECIFE|PE
3570|RECREIO|MG
3571|RECURSOLANDIA|TO
3572|REDENCAO|CE
3573|REDENCAO|PA
3574|REDENCAO DA SERRA|SP
3575|REDENCAO DO GURGUEIA|PI
3576|REDENTORA|RS
3577|REGENERACAO|PI
3578|REGENTE FEIJO|SP
3579|REGINOPOLIS|SP
3580|REGISTRO|SP
3581|RELVADO|RS
3582|REMANSO|BA
3583|REMIGIO|PB
3584|RENASCENCA|PR
3585|RENASCENCA|PB
3586|RERIUTABA|CE
3587|RESENDE|RJ
3588|RESENDE COSTA|MG
3589|RESERVA|PR
3590|RESERVA DO CABACAL|MT
3591|RESPLENDOR|MG
3592|RESSAQUINHA|MG
3593|RESTINGA|SP
3594|RESTINGA SECA|RS
3595|RETIRO|PI
3596|RETIRO|PB
3597|RETIROLANDIA|BA
3598|RIACHAO|MA
3599|RIACHAO|PB
3600|RIACHAO DAS NEVES|BA
3601|RIACHAO DO BACAMARTE|PB
3602|RIACHAO DO DANTAS|SE
3603|RIACHAO DO JACUIPE|BA
3604|RIACHAO DO POCO|PB
3605|RIACHINHO|TO
3606|RIACHO DA CRUZ|RN
3607|RIACHO DAS ALMAS|PE
3608|RIACHO DE SANTANA|BA
3609|RIACHO DE SANTANA|RN
3610|RIACHO DOS CAVALOS|PB
3611|RIACHO DOS MACHADOS|MG
3612|RIACHO FRIO|PI
3613|RIACHUELO|RN
3614|RIACHUELO|SE
3615|RIALMA|GO
3616|RIANAPOLIS|GO
3617|RIBAS DO RIO PARDO|MS
3618|RIBEIRA|SP
3619|RIBEIRA DO AMPARO|BA
3620|RIBEIRA DO POMBAL|BA
3621|RIBEIRAO|PE
3622|RIBEIRAO BONITO|SP
3623|RIBEIRAO BRANCO|SP
3624|RIBEIRAO CASCALHEIRA|MT
3625|RIBEIRAO CLARO|PR
3626|RIBEIRAO CORRENTE|SP
3627|RIBEIRAO DAS NEVES|MG
3628|RIBEIRAO DO LARGO|BA
3629|RIBEIRAO DO PINHAL|PR
3630|RIBEIRAO DO SUL|SP
3631|RIBEIRAO GRANDE|SP
3632|RIBEIRAO PIRES|SP
3633|RIBEIRAO PRETO|SP
3634|RIBEIRAO VERMELHO|MG
3635|RIBEIRO GONCALVES|PI
3636|RIBEIROPOLIS|SE
3637|RIFAINA|SP
3638|RINCAO|SP
3639|RINOPOLIS|SP
3640|RIO ACIMA|MG
3641|RIO AZUL|PR
3642|RIO BANANAL|ES
3643|RIO BOM|PR
3644|RIO BONITO|RJ
3645|RIO BONITO DO IGUAÇU|PR
3646|RIO BRANCO|AC
3647|RIO BRANCO|MT
3648|RIO BRANCO|PB
3649|RIO BRANCO DO SUL|PR
3650|RIO BRILHANTE|MS
3651|RIO CASCA|MG
3652|RIO CLARO|RJ
3653|RIO CLARO|SP
3654|RIO CRESPO|RO
3655|RIO DAS ANTAS|SC
3656|RIO DAS FLORES|RJ
3657|RIO DAS PEDRAS|SP
3658|RIO DE CONTAS|BA
3659|RIO DE JANEIRO|RJ
3660|RIO DO ANTÕNIO|BA
3661|RIO DO CAMPO|SC
3662|RIO DO OESTE|SC
3663|RIO DO PIRES|BA
3664|RIO DO PRADO|MG
3665|RIO DO SUL|SC
3666|RIO DOCE|MG
3667|RIO DOS CEDROS|SC
3668|RIO ESPERA|MG
3669|RIO FORMOSO|PE
3670|RIO FORTUNA|SC
3671|RIO GRANDE|RS
3672|RIO GRANDE DA SERRA|SP
3673|RIO GRANDE DO PIUAÍ|PI
3674|RIO LARGO|AL
3675|RIO MANSO|MG
3676|RIO MARIA|PA
3677|RIO NEGRINHO|SC
3678|RIO NEGRO|PR
3679|RIO NEGRO|MS
3680|RIO NOVO|MG
3681|RIO NOVO DO SUL|ES
3682|RIO PARANAÍBA|MG
3683|RIO PARDO|RS
3684|RIO PARDO DE MINAS|MG
3685|RIO PIRACICABA|MG
3686|RIO POMBA|MG
3687|RIO PRETO|MG
3688|RIO PRETO DA EVA|AM
3689|RIO QUENTE|GO
3690|RIO REAL|BA
3691|RIO SONO|TO
3692|RIO TINTO|PB
3693|RIO VERDE|GO
3694|RIO VERDE DE MATO GROSSO|MS
3695|RIO VERMELHO|MG
3696|RIOLANDIA|SP
3697|RIOZINHO|RS
3698|RITAPOLIS|MG
3699|RIVERSUL|SP
3700|ROCA SALES|RS
3701|ROCHEDO|MS
3702|ROCHEDO DE MINAS|MG
3703|RODEIO|SC
3704|RODEIO BONITO|RS
3705|RODEIRO|MG
3706|RODELAS|BA
3707|RODOLFO FERNANDES|RN
3708|ROLANDIA|PR
3709|ROLANTE|RS
3710|ROLIM DE MOURA|RO
3711|ROMARIA|MG
3712|ROMELANDIA|SC
3713|RONCADOR|PR
3714|RONDA ALTA|RS
3715|RONDINHA|RS
3716|RONDON|PR
3717|RONDON DO PARA|PA
3718|RONDONOPOLIS|MT
3719|ROQUE GONZALES|RS
3720|ROSANA|SP
3721|ROSARIO|MA
3722|ROSARIO|PR
3723|ROSÁRIO DO NORTE|SE
3724|ROSÁRIO DO IVAÍ|PR
3725|ROSARIO DO SUL|RS
3726|ROSARIO OESTE|MT
3727|ROSEIRA|SP
3728|ROTEIRO|AL
3729|RUBELITA|MG
3730|RUBIACEA|SP
3731|RUBIATABA|GO
3732|RUBIM|MG
3733|RUBINEIA|SP
3734|RUROPOLIS|PA
3735|RUSSAS|CE
3736|RUY BARBOSA|RN
3737|RUY BARBOSA|BA
3738|SABARA|MG
3739|SABAUDIA|PR
3740|SABINO|SP
3741|SABINOPOLIS|MG
3742|SABOEIRO|CE
3743|SACO DO ENGANO|PI
3744|SACO DO REI|PI
3745|SACRAMENTO|MG
3746|SACUPIRA|TO
3747|SAGRES|SP
3748|SAIRE|PE
3749|SALDANHA MARINHO|RS
3750|SALES|SP
3751|SALES DE OLIVEIRA|SP
3752|SALESOPOLIS|SP
3753|SALETE|SC
3754|SALGADINHO|PE
3755|SALGADINHO|PB
3756|SALGADO|SE
3757|SALGADO DE SAO FELIX|PB
3758|SALGADO FILHO|PR
3759|SALGUEIRO|PE
3760|SALINAS|MG
3761|SALINAS DA MARGARIDA|BA
3762|SALINOPOLIS|PA
3763|SALITRE|CE
3764|SALMOURAO|SP
3765|SALOA|PE
3766|SALTINHO|SP
3767|SALTO|SP
3768|SALTO DA DIVISA|MG
3769|SALTO DE PIRAPORA|SP
3770|SALTO DO CÉU|MT
3771|SALTO DO ITARARÉ|PR
3772|SALTO DO JACUÍ|RS
3773|SALTO DO LONTRA|PR
3774|SALTO GRANDE|SP
3775|SALTO VELOSO|SC
3776|SALVADOR|BA
3777|SALVADOR DO SUL|RS
3778|SALVATERRA|PA
3779|SAMBAIBA|MA
3780|SAMPAIO|TO
3781|SANANDUVA|RS
3782|SANCLERLANDIA|GO
3783|SANDOLANDIA|TO
3784|SANDOVALINA|SP
3785|SANHARO|PE
3786|SANTA ADÉLIA|SP
3787|SANTA ALBERTINA|SP
3788|SANTA AMÉLIA|PR
3789|SANTA BARBARA|BA
3790|SANTA BARBARA|MG
3791|SANTA BARBARA D'OESTE|SP
3792|SANTA BARBARA DE GOIÁS|GO
3793|SANTA BARBARA DO SUL|RS
3794|SANTA BARBARA DO TUGURIO|MG
3795|SANTA BRANCA|SP
3796|SANTA BRÍGIDA|BA
3797|SANTA CECÍLIA|SC
3798|SANTA CECÍLIA|PB
3799|SANTA CECÍLIA DO PAVÃO|PR
3800|SANTA CLARA D' OESTE|SP
3801|SANTA CRUZ|RN
3802|SANTA CRUZ|PB
3803|SANTA CRUZ CABRALIA|BA
3804|SANTA CRUZ DA CONCEIÇÃO|SP
3805|SANTA CRUZ DA VITÓRIA|BA
3806|SANTA CRUZ DAS PALMEIRAS|SP
3807|SANTA CRUZ DE GOIÁS|GO
3808|SANTA CRUZ DO ARARI|PA
3809|SANTA CRUZ DO CAPIBARIBE|PE
3810|SANTA CRUZ DO ESCALVADO|MG
3811|SANTA CRUZ DO MONTE CASTELO|PR
3812|SANTA CRUZ DO PIAUÍ|PI
3813|SANTA CRUZ DO RIO PARDO|SP
3814|SANTA CRUZ DO SUL|RS
3815|SANTA CRUZ DOS MILAGRES|PI
3816|SANTA EFIGENIA DE MINAS|MG
3817|SANTA ERNESTINA|SP
3818|SANTA FÉ|PR
3819|SANTA FÉ DE GOIÁS|GO
3820|SANTA FÉ DE MINAS|MG
3821|NÃO UTILIZAR|TO
3822|SANTA FÉ DO SUL|SP
3823|SANTA FILOMENA|PI
3824|SANTA GERTRUDES|SP
3825|SANTA HELENA|MA
3826|SANTA HELENA|PB
3827|SANTA HELENA|PR
3828|SANTA HELENA DE GOIÁS|GO
3829|SANTA INÊS|PR
3830|SANTA INÊS|BA
3831|SANTA INÊS|MA
3832|SANTA INÊS|PB
3833|SANTA ISABEL|SP
3834|SANTA ISABEL|GO
3835|SANTA ISABEL DO IVAÍ|PR
3836|SANTA IZABEL DO OESTE|PR
3837|SANTA ISABEL DO PARÁ|PA
3838|SANTA ISABEL DO RIO NEGRO|AM
3839|SANTA JULIANA|MG
3840|SANTA LEOPOLDINA|ES
3841|SANTA LÚCIA|SP
3842|SANTA LÚCIA|PR
3843|SANTA LUZ|PI
3844|SANTA LUZÍA |PB
3845|SANTA LUZÍA|MA
3846|SANTA LUZÍA|MG
3847|SANTA LUZÍA|BA
3848|SANTA LUZÍA DO ITANHY|SE
3849|SANTA LUZÍA DO NORTE|AL
3850|SANTA LUZÍA D' OESTE|RO
3851|SANTA LUZÍA DO PARUA|MA
3852|SANTA MARGARIDA|MG
3853|SANTA MARIA|RS
3854|SANTA MARIA DA BOA VISTA|PE
3855|SANTA MARIA DA SERRA|SP
3856|SANTA MARIA DA VITÓRIA|BA
3857|SANTA MARIA DAS BARREIRAS|PA
3858|SANTA MARIA DE ITABIRA|MG
3859|SANTA MARIA DE JETIBA|ES
3860|SANTA MARIA DO CAMBUCA|PE
3861|SANTA MARIA DO HERVAL|RS
3862|SANTA MARIA DO OESTE|PR
3863|SANTA MARIA DO PARÁ|PA
3864|SANTA MARIA DO SALTO|MG
3865|SANTA MARIA DO SUACUI|MG
3866|SANTA MARIA DO TOCANTINS|TO
3867|SANTA MARIA MADALENA|RJ
3868|SANTA MARIANA|PR
3869|SANTA MERCEDES|SP
3870|SANTA MONICA|PR
3871|SANTA QUITÉRIA|CE
3872|SANTA QUITÉRIA DO MARANHÃO|MA
3873|SANTA RITA|MA
3874|SANTA RITA|PB
3875|SANTA RITA D'OESTE|SP
3876|SANTA RITA DE CALDAS|MG
3877|SANTA RITA DE CÁSSIA|BA
3878|SANTA RITA DE JACUTINGA|MG
3879|SANTA RITA DO ARAGUAIA|GO
3880|SANTA RITA DO IBITIPOCA|MG
3881|SANTA RITA DO ITUETO|MG
3882|SANTA RITA DO PARDO|MS
3883|SANTA RITA DO PASSA QUATRO|SP
3884|SANTA RITA DO SAPUCAÍ|MG
3885|SANTA ROSA|RS
3886|SANTA ROSA|PI
3887|SANTA ROSA DA SERRA|MG
3888|SANTA ROSA DE GOIÁS|GO
3889|SANTA ROSA DE LIMA|SC
3890|SANTA ROSA DE LIMA|SE
3891|SANTA ROSA DE VITERBO |SP
3892|SANTA ROSA DO SUL|SC
3893|SANTA ROSA DO TOCANTINS|TO
3894|SANTA TERESA|ES
3895|SANTA TERESINHA|PB
3896|SANTA TERESINHA|BA
3897|SANTA TEREZA DE GOIÁS|GO
3898|SANTA TEREZA DO OESTE|PR
3899|SANTA TEREZA DO TOCANTINS|TO
3900|SANTA TEREZINHA|PE
3901|SANTA TEREZINHA|MT
3902|SANTA TEREZINHA DE GOIÁS|GO
3903|SANTA TEREZINHA DE ITAIPU|PR
3904|SANTA VITÓRIA|MG
3905|SANTA VITORIA DO PALMAR|RS
3906|SANTALUZ|BA
3907|SANTANA|BA
3908|SANTANA|AP
3909|SANTANA DA BOA VISTA|RS
3910|SANTANA DA PONTE PENSA|SP
3911|SANTANA DA VARGEM|MG
3912|SANTANA DE CATAGUASES|MG
3913|SANTANA DE MANGUEIRA|PB
3914|SANTANA DE PARNAÍBA|SP
3915|SANTANA DE PIRAPAMA|MG
3916|SANTANA DE SAO FRANCISCO|SE
3917|SANTANA DO ACARAÚ|CE
3918|SANTANA DO ARAGUAIA|PA
3919|SANTANA DO CARIRI|CE
3920|SANTANA DO DESERTO|MG
3921|SANTANA DO GARAMBEU|MG
3922|SANTANA DO IPANEMA|AL
3923|SANTANA DO ITARARÉ|PR
3924|SANTANA DO JACARÉ|MG
3925|SANTANA DO LIVRAMENTO|RS
3926|SANTANA DO MANHUACU|MG
3927|SANTANA DO MATOS|RN
3928|SANTANA DO MUNDAU|AL
3929|SANTANA DO RIACHO|MG
3930|SANTANA DO SERIDO|RN
3931|SANTANA DOS GARROTES|PB
3932|SANTANA DOS MONTES|MG
3933|SANTANOPOLIS|BA
3934|SANTAREM|PA
3935|SANTAREM NOVO|PA
3936|SANTIAGO|RS
3937|SANTO AMARO|BA
3938|SANTO AMARO DA IMPERATRIZ|SC
3939|SANTO AMARO DAS BROTAS|SE
3940|SANTO ANASTÁCIO|SP
3941|SANTO ANDRÉ|SP
3942|SANTO ANDRÉ|PB
3943|SANTO ANGELO|RS
3944|SANTO ANTÔNIO|RN
3945|SANTO ANTONIO AVENTUREIRO|MG
3946|SANTO ANTÔNIO DA ALEGRIA|SP
3947|SANTO ANTÔNIO DA PATRULHA|RS
3948|SANTO ANTÔNIO DA PLATINA|PR
3949|SANTO ANTONIO DAS MISSOES|RS
3950|SANTO ANTÔNIO DE GOIÁS|GO
3951|SANTO ANTÔNIO DE JESUS|BA
3952|SANTO ANTÔNIO DE LISBOA|PI
3953|SANTO ANTÕNIO DE PÁDUA|RJ
3954|SANTO ANTÔNIO DE POSSE|SP
3955|SANTO ANTÔNIO DO AMPARO|MG
3956|SANTO ANTÔNIO DO ARACANGUÁ|SP
3957|SANTO ANTÔNIO DO CAIUA|PR
3958|SANTO ANTÔNIO DO DESCOBERTO|GO
3959|SANTO ANTÔNIO DO GRAMA|MG
3960|SANTO ANTÔNIO DO ICA|AM
3961|SANTO ANTÕNIO DO ITAMBÉ|MG
3962|SANTO ANTÔNIO DO JACINTO|MG
3963|SANTO ANTÔNIO DO JARDIM|SP
3964|SANTO ANTÔNIO DO LEVERGER|MT
3965|SANTO ANTÔNIO DO MONTE|MG
3966|SANTO ANTÕNIO DO PARAÍSO|PR
3967|SANTO ANTÔNIO DO PINHAL|SP
3968|SANTO ANTONIO DO RIO ABAIXO|MG
3969|SANTO ANTÔNIO DO SUDUOESTE|PR
3970|SANTO ANTÔNIO DO TAUÁ|PA
3971|SANTO ANTÔNIO DOS LOPES|MA
3972|SANTO AUGUSTO|RS
3973|SANTO CRISTO|RS
3974|SANTO ESTEVÃO|BA
3975|SANTO EXPEDITO|SP
3976|SANTO HIPÓLITO|MG
3977|SANTO INÁCIO|PR
3978|SANTO INACIO DO PIAUI|PI
3979|SANTOPOLIS DO AGUAPEI|SP
3980|SANTOS|SP
3981|SANTOS DUMONT|MG
3982|SAO BENEDITO |CE
3983|SAO BENEDITO DO RIO PRETO|MA
3984|SAO BENEDITO DO SUL|PE
3985|SAO BENTO|MA
3986|SAO BENTO|PB
3987|SAO BENTO ABADE|MG
3988|SAO BENTO DE POMBAL|PB
3989|SAO BENTO DO NORTE|RN
3990|SAO BENTO DO SAPUCAÍ|SP
3991|SAO BENTO DO SUL|SC
3992|SAO BENTO DO TOCANTINS|TO
3993|SAO BENTO DO TRAIRI|RN
3994|SAO BENTO DO UNA|PE
3995|SAO BERNARDO DO CAMPO|SP
3996|SAO BERNARDO|MA
3997|SAO BONIFÁCIO|SC
3998|SAO BORJA|RS
3999|SAO BRÁS|AL
4000|SAO BRÁS|PI
4001|SAO BRAS DO SUACUI|MG
4002|SAO CAETANO DE ODIVELAS|PA
4003|SAO CAETANO DO SUL|SP
4004|SAO CAITANO|PE
4005|SAO CARLOS|SC
4006|SAO CARLOS|SP
4007|SAO CARLOS DO IVAI|PR
4008|SAO CRISTOVÃO|SE
4009|SAO DESIDÉRIO|BA
4010|SAO DOMINGOS|GO
4011|SAO DOMINGOS|SE
4012|SAO DOMINGOS|SC
4013|SAO DOMINGOS|BA
4014|SAO DOMINGOS DO CAPIM|PA
4015|SAO DOMINGOS DO MARANHÃO|MA
4016|SAO DOMINGOS DO PRATA|MG
4017|SAO DOMINGOS DO SUL|RS
4018|SAO FELIPE|BA
4019|SAO FELIX|BA
4020|SAO FELIX DE BALSAS|MA
4021|SAO FELIX DO ARAGUAIA|MT
4022|SAO FELIX DO CORIBE|BA
4023|SAO FELIX DO PIAUÍ|PI
4024|SAO FELIX DO TOCANTINS|TO
4025|SAO FELIX DO XINGÚ|PA
4026|SAO FERNANDO|RN
4027|SAO FIDELIS|RJ
4028|SAO FRANCISCO|SP
4029|SAO FRANCISCO|MG
4030|SAO FRANCISCO|SE
4031|SAO FRANCISCO DE ASSIS|RS
4032|SAO FRANCISCO DE GOIÁS|GO
4033|SAO FRANCISCO DE PAULA|MG
4034|SAO FRANCISCO DE PAULA|RS
4035|SAO FRANCISCO DE SALES|MG
4036|SAO FRANCISCO DO CONDE|BA
4037|SAO FRANCISCO DO GLÓRIA|MG
4038|SAO FRANCISCO DO MARANHÃO|MA
4039|SAO FRANCISCO DO OESTE|RN
4040|SAO FRANCISCO DO PARÁ|PA
4041|SAO FRANCISCO DO PIAUÍ|PI
4042|SAO FRANCISCO DO SUL|SC
4043|SAO GABRIEL|RS
4044|SAO GABRIEL|BA
4045|SAO GABRIEL DA CACHOEIRA|AM
4046|SAO GABRIEL DA PALHA|ES
4047|SAO GABRIEL DO OESTE|MS
4048|SAO GERALDO|MG
4049|SAO GERALDO DA PIEDADE|MG
4050|SAO GERALDO DO ARAGUAIA|PA
4051|SAO GONÇALO|RJ
4052|SAO GONÇALO ABAETÉ|MG
4053|SAO GONÇALO DO AMARANTE|CE
4054|SAO GONÇALO DO AMARANTE|RN
4055|SAO GONÇALO DO GURGUEIA|PI
4056|SAO GONÇALO DO PARÁ|MG
4057|SAO GONÇALO DO PIAUÍ|PI
4058|SAO GONÇALO DO RIO ABAIXO|MG
4059|SAO GONÇALO DO RIO PRETO|MG
4060|SAO GONCALO DO SAPUCAI|MG
4061|SAO GONÇALO DOS CAMPOS|BA
4062|SAO GOTARDO|MG
4063|SAO JERONIMO|RS
4064|SAO JERONIMO DA SERRA|PR
4065|SAO JOÃO |PR
4066|SAO JOÃO|PE
4067|SAO JOÃO BATISTA|SC
4068|SAO JOÃO BATISTA|MA
4069|SAO JOÃO BATISTA DO GLÓRIA|MG
4070|SAO JOAO D'ALIANCA|GO
4071|SAO JOÃO DA BALIZA|RR
4072|SAO JOÃO DA BARRA|RJ
4073|SAO JOAO DA BOA VISTA|SP
4074|SAO JOÃO DA CANABRAVA|PI
4075|SAO JOÃO DA MATA|MG
4076|SAO JOÃO DA PARAUNA|GO
4077|SAO JOÃO DA PONTE|MG
4078|SAO JOÃO DA SERRA|PI
4079|SAO JOÃO DA URTIGA|RS
4080|SAO JOÃO DA VITÓRIA|BA
4081|SAO JOÃO DAS DUAS PONTES|SP
4082|SAO JOÃO DAS PIRABAS|PA
4083|SAO JOÃO DE IRACEMA|SP
4084|SAO JOÃO DE MERITI|RJ
4085|SAO JOÃO DE PIMBAS|PA
4086|SAO JOAO DEL REI|MG
4087|SAO JOÃO DO ARAGUAIA|PA
4088|SAO JOÃO DO CAIUÁ|PR
4089|SAO JOÃO DO CARIRI|PB
4090|SAO JOÃO DO IVAÍ|PR
4091|SAO JOÃO DO JAGUARIBE|CE
4092|SAO JOÃO DO ORIENTE|MG
4093|SAO JOÃO DO PARAÍSO|MG
4094|SAO JOAO DO PAU D'ALHO|SP
4095|SAO JOAO DO PIAUI|PI
4096|SAO JOAO DO RIO PEIXE|PB
4097|SAO JOÃO DO SABUGI|RN
4098|SAO JOÃO DO SUL |SC
4099|SAO JOÃO DO TIGRE|PB
4100|SAO JOÃO DO TRIUNFO|PR
4101|SAO JOAO DOS PATOS|MA
4102|SAO JOÃO EVANGELISTA|MG
4103|SAO JOÃO NEPOMUCENO|MG
4104|SAO JOAQUIM|SC
4105|SAO JOAQUIM DA BARRA|SP
4106|SAO JOAQUIM DO MONTE|PE
4107|SAO JORGE|RS
4108|SAO JORGE D'OESTE|PR
4109|SAO JORGE DO IVAÍ|PR
4110|SAO JORGE DO PATROCÍNIO|PR
4111|SAO JOSÉ|SC
4112|SAO JOSÉ|PR
4113|SAO JOSE DA BELA VISTA|SP
4114|SAO JOSE DA BOA VISTA|PR
4115|SAO JOSÉ DA COROA GRANDE|PE
4116|SAO JOSÉ DA LAGOA TAPADA|PB
4117|SAO JOSÉ DA LAJE|AL
4118|SAO JOSÉ DA SAFIRA|MG
4119|SAO JOSÉ DA TAPERA |AL
4120|SAO JOSÉ DA VARGINHA|MG
4121|SAO JOSÉ DA VITÓRIA|BA
4122|SAO JOSE DAS PALMEIRAS|PR
4123|SAO JOSÉ DE CAIANA|PB
4124|SAO JOSÉ DE ESPINHARA|PB
4125|SAO JOSÉ DE MIPIBU|RN
4126|SAO JOSÉ DE PIRANHAS|PB
4127|SAO JOSÉ DE RIBAMAR|MA
4128|SAO JOSÉ DO ALEGRE|MG
4129|SAO JOSÉ DO BARREIRO|SP
4130|SAO JOSÉ DO BELMONTE|PE
4131|SAO JOSÉ DO BONFIM|PB
4132|SAO JOSE DO BREJO DO CRUZ|PB
4133|SÃO JOSÉ DO CALÇADO|ES
4134|SAO JOSÉ DO CAMPESTRE|RN
4135|SAO JOSÉ DO CEDRO|SC
4136|SAO JOSÉ DO CERRITO|SC
4137|SAO JOSÉ DO DIVINO|MG
4138|SAO JOSÉ DO DIVINO|PI
4139|SAO JOSÉ DO EGITO|PE
4140|SAO JOSÉ DO GOIABAL|MG
4141|SAO JOSÉ DO HERVAL|RS
4142|SAO JOSÉ DO HORTÊNCIA|RS
4143|SAO JOSÉ DO IVAÍ|PR
4144|SAO JOSÉ DO JACUIPÉ |BA
4145|SAO JOSÉ DO JACURI|MG
4146|SAO JOSÉ DO MANTIMENTO|MG
4147|SAO JOSÉ DO NORTE|RS
4148|SAO JOSÉ DO OURO|RS
4149|SAO JOSÉ DO PEIXE|PI
4150|SAO JOSÉ DO PIAUÍ|PI
4151|SAO JOSÉ DO POVO |MT
4152|SAO JOSÉ DO RIO CLARO|MT
4153|SAO JOSÉ DO RIO PARDO|SP
4154|SAO JOSÉ DO RIO PRETO|SP
4155|SÃO JOSÉ DO SABUGI|PB
4156|SÃO JOSÉ DO SERIDO |RN
4157|SÃO JOSE DO VALE DO RIO PRETO|RJ
4158|SÃO JOSÉ DOS CAMPOS|SP
4159|SÃO JOSÉ DOS CORDEIROS|PB
4160|SÃO JOSÉ DOS PINHAIS|PR
4161|SÃO JOSÉ DOS QUATRO  MARCOS|MT
4162|SÃO JOSÉ DOS RAMOS|PB
4163|SÃO JULIÃO |PI
4164|SÃO LEPOLDO|RS
4165|SÃO LOURENÇO|MG
4166|SÃO LOURENÇO|PI
4167|SÃO LOURENÇO DA MATA|PE
4168|SÃO LOURENÇO DO OESTE|SC
4169|SÃO LOURENÇO DO SUL|RS
4170|SÃO LUDGERO|SC
4171|SÃO LUIS|MA
4172|SAO LUIS DE MONTES BELOS   |GO
4173|SAO LUIS DO CURU|CE
4174|SAO LUIS DO PARAITINGA|SP
4175|SAO LUIS DO PIAUÍ|PI
4176|SAO LUIS DO QUITUNDE|AL
4177|SAO LUIS GONZAGA|RS
4178|SAO LUIZ |RR
4179|SAO LUIZ DO NORTE|GO
4180|SAO LUIZ GONZAGA MARANHAO|MA
4181|SAO MAMEDE|PB
4182|SAO MANUEL|SP
4183|SAO MARCOS|RS
4184|SAO MARTINHO|SC
4185|SAO MARTINHO|RS
4186|SAO MATEUS|ES
4187|SAO MATEUS DO MARANHÃO|MA
4188|SAO MATEUS DO SUL|PR
4189|SAO MIGUEL|RN
4190|SAO MIGUEL ARCANJO|SP
4191|SAO MIGUEL D'OESTE|SC
4192|SAO MIGUEL DAS MATAS|BA
4193|SAO MIGUEL DAS MISSÕES|RS
4194|SAO MIGUEL DE TAIPU|PB
4195|SAO MIGUEL DO ALEIXO|SE
4196|SAO MIGUEL DO ANTA|MG
4197|SAO MIGUEL DO ARAGUAIA|GO
4198|SAO MIGUEL DO ARAGUAIA|MT
4199|SAO MIGUEL DO BAIXA DO GRANDE|PI
4200|SAO MIGUEL DO GUAMA|PA
4201|SAO MIGUEL DO GUAPORÉ|RO
4202|SAO MIGUEL DO IGUAÇU|PR
4203|SAO MIGUEL DO PASSA QUATRO|GO
4204|SAO MIGUEL DO TAPUIO|PI
4205|SAO MIGUEL DO TOCANTINS|TO
4206|SAO MIGUEL DOS CAMPOS|AL
4207|SAO MIGUEL DOS MILAGRES|AL
4208|SAO NICOLAU|RS
4209|SAO PAULO DAS MISSOES|RS
4210|SAO PAULO DE OLIVENCA|AM
4211|SAO PAULO DO POTENGI|RN
4212|SAO PEDRO|RN
4213|SAO PEDRO|SP
4214|SAO PEDRO|PB
4215|SAO PEDRO DA ALDEIA|RJ
4216|SAO PEDRO DA UNIÃO|MG
4217|SAO PEDRO DO IGUAÇU|PR
4218|SAO PEDRO DO IVAÍ|PR
4219|SAO PEDRO DO PARANA|PR
4220|SAO PEDRO DO PIAUÍ|PI
4221|SAO PEDRO DO SUACUI|MG
4222|SAO PEDRO DO SUL|RS
4223|SAO PEDRO DO TURVO|SP
4224|SAO PEDRO DOS FERROS|MG
4225|SAO RAFAEL|RN
4226|SAO RAIMUNDO DA MANGABEIRAS|MA
4227|SAO RAIMUNDO NONATO|PI
4228|SAO ROMÃO|MG
4229|SAO ROQUE|SP
4230|SAO ROQUE DE MINAS|MG
4231|SAO SEBASTIÃO|SP
4232|SAO SEBASTIÃO|AL
4233|SAO SEBASTIÃO DA AMOREIRA|PR
4234|SAO SEBASTIAO DA BELA VISTA|MG
4235|SAO SEBASTIAO DA BOA VISTA|PA
4236|SAO SEBASTIÃO DA GRAMA|SP
4237|SAO SEBASTIÃO DO ALTO|RJ
4238|SAO SEBASTIÃO DO CAI|RS
4239|SAO SEBASTIÃO DO MARANHÃO|MG
4240|SAO SEBASTIÃO DO OESTE|MG
4241|SAO SEBASTIÃO DO PARAÍSO|MG
4242|SÃO SEBASTIÃO DO ANTA|MG
4243|SAO SEBASTIÃO DO RIO PRETO|MG
4244|SAO SEBASTIÃO DO RIO VERDE|MG
4245|SEBASTIÃO DO TOCANTINS|TO
4246|SAO SEBASTIÃO DO UATUMA|AM
4247|SAO SEBASTIÃO DO UMBUZEIRO|PB
4248|SAO SEBASTIÃO LAGOA DE ROCA|PB
4249|SAO SEPE|RS
4250|SAO SIMÃO|SP
4251|SAO SIMÃO|GO
4252|SAO TIAGO|MG
4253|SAO TOMAS DE AQUINO|MG
4254|SAO TOMÊ|RN
4255|SAO TOMÊ|PR
4256|SAO THOME DAS LETRAS|MG
4257|SAO VALENTIM|RS
